"date","temp"
2014-11-09,7.57230616791389
2014-11-10,6.35646851689305
2014-11-11,5.71049234764847
2014-11-12,5.60494128682121
2014-11-13,5.3954608835945
2014-11-14,4.28275818941118
2014-11-15,3.6918463484798
2014-11-16,2.59448252986065
2014-11-17,0.406017165172599
2014-11-18,-0.218009223268072
2014-11-19,0.796895373072557
2014-11-20,0.670822837238172
2014-11-21,-2.03485392926994
2014-11-22,-3.74042396865709
2014-11-23,-3.77566913586223
2014-11-24,-4.1128847215442
2014-11-25,-5.21448724570569
2014-11-26,-5.97314599431206
2014-11-27,-5.20907730039308
2014-11-28,-4.49119742433748
2014-11-29,-4.93754244653484
2014-11-30,-6.13934499309833
2014-12-01,-8.66986841184355
2014-12-02,-8.1811599851877
2014-12-03,-8.12433438238211
2014-12-04,-7.69907368355161
2014-12-05,-6.91112852495424
2014-12-06,-4.93094000071398
2014-12-07,-4.23040459174651
2014-12-08,-2.36097545770172
2014-12-09,-1.30850998463993
2014-12-10,-1.22177203566237
2014-12-11,-1.0190365291735
2014-12-12,-1.03368033981248
2014-12-13,-1.37538126026668
2014-12-14,-0.706540218502515
2014-12-15,-0.731458191847899
2014-12-16,-0.401879384208063
2014-12-17,1.10388579256706
2014-12-18,-0.204806184348894
2014-12-19,0.66306880908186
2014-12-20,1.87487747638687
2014-12-21,0.537735366195056
2014-12-22,0.674405703223927
2014-12-23,3.88804533940913
2014-12-24,3.89758292324775
2014-12-25,2.3197037779455
2014-12-26,-1.92290223617553
2014-12-27,-4.33872310836221
2014-12-28,-5.8652744001581
2014-12-29,-6.83297201063841
2014-12-30,-9.93482522057987
2014-12-31,-13.5508618539084
2015-01-01,-7.32416972686953
2015-01-02,-2.13072026978721
2015-01-03,-0.103210332328571
2015-01-04,-1.20904020244095
2015-01-05,-3.05304193017446
2015-01-06,-10.0793659722859
2015-01-07,-17.3504808848549
2015-01-08,-17.5412410056175
2015-01-09,-7.57249228626682
2015-01-10,-0.64064513166465
2015-01-11,0.671231707163612
2015-01-12,-0.513928657321775
2015-01-13,-0.874304444300024
2015-01-14,-0.768197800309935
2015-01-15,-1.04061292320971
2015-01-16,-2.37209901840387
2015-01-17,-1.88287748782956
2015-01-18,-0.215791171015464
2015-01-19,-0.0506172260698669
2015-01-20,-0.326076902307862
2015-01-21,-0.51986084858494
2015-01-22,-0.301777204241585
2015-01-23,-0.446276066277195
2015-01-24,-3.443186032192
2015-01-25,-4.03012924805667
2015-01-26,-3.30035321588964
2015-01-27,-2.80149748233643
2015-01-28,-2.51497517318363
2015-01-29,-1.82946441942881
2015-01-30,0.75228988419901
2015-01-31,2.05599380174099
2015-02-01,1.20154978213123
2015-02-02,0.371446584042548
2015-02-03,-0.395589176579671
2015-02-04,-1.41452979096247
2015-02-05,-1.03877423359819
2015-02-06,-4.25194630844029
2015-02-07,-4.9044141517667
2015-02-08,-2.60001113426988
2015-02-09,-4.70706142294526
2015-02-10,-6.85149833550935
2015-02-11,-5.39414131945645
2015-02-12,-3.48542048732118
2015-02-13,-2.84139392205467
2015-02-14,-2.85028877619839
2015-02-15,-2.89823894681058
2015-02-16,-6.66110749088794
2015-02-17,-9.34515408101834
2015-02-18,-7.33448318269731
2015-02-19,-2.7706453394438
2015-02-20,-1.27342134049112
2015-02-21,-0.648845238571404
