"year","month","day","load"
2018,10,31,13634
2018,10,31,13698
2018,10,31,13987
2018,10,31,14839
2018,10,31,16009
2018,10,31,16803
2018,10,31,17840
2018,10,31,18026
2018,10,31,18104
2018,10,31,17960
2018,10,31,17824
2018,10,31,17852
2018,10,31,17855
2018,10,31,17979
2018,10,31,18592
2018,10,31,19309
2018,10,31,18844
2018,10,31,18347
2018,10,31,17975
2018,10,31,17037
2018,10,31,15981
2018,10,31,15138
2018,11,1,14464
2018,11,1,13956
2018,11,1,13873
2018,11,1,13875
2018,11,1,14126
2018,11,1,15036
2018,11,1,16233
2018,11,1,17198
2018,11,1,17846
2018,11,1,18230
2018,11,1,18175
2018,11,1,17864
2018,11,1,17834
2018,11,1,17976
2018,11,1,18037
2018,11,1,18114
2018,11,1,18863
2018,11,1,19431
2018,11,1,19019
2018,11,1,18520
2018,11,1,18160
2018,11,1,17606
2018,11,1,16504
2018,11,1,15763
2018,11,2,14877
2018,11,2,14610
2018,11,2,14311
2018,11,2,14232
2018,11,2,14556
2018,11,2,15430
2018,11,2,16451
2018,11,2,17100
2018,11,2,18111
2018,11,2,18314
2018,11,2,18380
2018,11,2,18182
2018,11,2,17934
2018,11,2,18121
2018,11,2,18029
2018,11,2,18312
2018,11,2,18907
2018,11,2,19296
2018,11,2,19056
2018,11,2,18502
2018,11,2,18058
2018,11,2,17603
2018,11,2,16585
2018,11,2,15859
2018,11,3,15011
2018,11,3,14624
2018,11,3,14352
2018,11,3,14346
2018,11,3,14415
2018,11,3,14810
2018,11,3,15188
2018,11,3,15720
2018,11,3,16659
2018,11,3,17107
2018,11,3,17414
2018,11,3,17283
2018,11,3,17068
2018,11,3,17178
2018,11,3,17166
2018,11,3,17393
2018,11,3,18394
2018,11,3,18984
2018,11,3,18542
2018,11,3,18222
2018,11,3,17741
2018,11,3,17218
2018,11,3,16378
2018,11,3,15565
2018,11,4,14848
2018,11,4,14460
2018,11,4,14114
2018,11,4,14058
2018,11,4,14233
2018,11,4,14470
2018,11,4,14693
2018,11,4,15108
2018,11,4,15919
2018,11,4,16355
2018,11,4,16653
2018,11,4,16529
2018,11,4,16385
2018,11,4,16444
2018,11,4,16407
2018,11,4,16755
2018,11,4,17976
2018,11,4,18612
2018,11,4,18352
2018,11,4,18068
2018,11,4,17618
2018,11,4,17158
2018,11,4,16115
2018,11,4,15461
2018,11,5,14749
2018,11,5,14318
2018,11,5,14175
2018,11,5,14151
2018,11,5,14397
2018,11,5,15290
2018,11,5,16702
2018,11,5,17456
2018,11,5,18344
2018,11,5,18779
2018,11,5,18729
2018,11,5,18442
2018,11,5,18423
2018,11,5,18368
2018,11,5,18388
2018,11,5,18486
2018,11,5,19238
2018,11,5,19817
2018,11,5,19457
2018,11,5,18940
2018,11,5,18606
2018,11,5,18070
2018,11,5,16907
2018,11,5,16053
2018,11,6,15160
2018,11,6,14860
2018,11,6,14724
2018,11,6,14611
2018,11,6,14858
2018,11,6,15731
2018,11,6,17098
2018,11,6,17715
2018,11,6,18397
2018,11,6,18589
2018,11,6,18553
2018,11,6,18146
2018,11,6,18056
2018,11,6,18263
2018,11,6,18200
2018,11,6,18527
2018,11,6,19312
2018,11,6,19866
2018,11,6,19561
2018,11,6,19126
2018,11,6,18771
2018,11,6,18235
2018,11,6,17037
2018,11,6,16352
2018,11,7,15574
2018,11,7,15092
2018,11,7,14955
2018,11,7,14860
2018,11,7,15306
2018,11,7,16068
2018,11,7,17542
2018,11,7,18242
2018,11,7,18652
2018,11,7,18802
2018,11,7,18757
2018,11,7,18281
2018,11,7,18094
2018,11,7,18205
2018,11,7,18225
2018,11,7,18545
2018,11,7,19497
2018,11,7,20051
2018,11,7,19843
2018,11,7,19548
2018,11,7,19007
2018,11,7,18566
2018,11,7,17271
2018,11,7,16463
2018,11,8,15652
2018,11,8,15356
2018,11,8,15041
2018,11,8,15236
2018,11,8,15582
2018,11,8,16369
2018,11,8,17817
2018,11,8,18280
2018,11,8,18654
2018,11,8,18671
2018,11,8,18668
2018,11,8,18248
2018,11,8,18337
2018,11,8,18300
2018,11,8,18597
2018,11,8,18836
2018,11,8,19641
2018,11,8,20188
2018,11,8,19778
2018,11,8,19441
2018,11,8,19115
2018,11,8,18687
2018,11,8,17511
2018,11,8,16847
2018,11,9,15878
2018,11,9,15548
2018,11,9,15378
2018,11,9,15434
2018,11,9,15757
2018,11,9,16759
2018,11,9,18267
2018,11,9,18896
2018,11,9,19285
2018,11,9,19375
2018,11,9,19270
2018,11,9,18815
2018,11,9,18762
2018,11,9,18712
2018,11,9,18855
2018,11,9,19195
2018,11,9,19850
2018,11,9,20364
2018,11,9,20010
2018,11,9,19669
2018,11,9,19201
2018,11,9,18682
2018,11,9,17753
2018,11,9,17061
2018,11,10,16075
2018,11,10,15852
2018,11,10,15406
2018,11,10,15394
2018,11,10,15558
2018,11,10,15981
2018,11,10,16690
2018,11,10,17029
2018,11,10,18068
2018,11,10,18536
2018,11,10,18946
2018,11,10,18699
2018,11,10,18714
2018,11,10,18623
2018,11,10,18478
2018,11,10,18849
2018,11,10,19849
2018,11,10,20100
2018,11,10,19814
2018,11,10,19317
2018,11,10,18937
2018,11,10,18426
2018,11,10,17566
2018,11,10,16986
2018,11,11,16132
2018,11,11,15738
2018,11,11,15370
2018,11,11,15417
2018,11,11,15526
2018,11,11,15759
2018,11,11,15993
2018,11,11,16453
2018,11,11,17396
2018,11,11,18012
2018,11,11,18552
2018,11,11,18543
2018,11,11,18620
2018,11,11,18603
2018,11,11,18742
2018,11,11,19018
2018,11,11,19898
2018,11,11,20144
2018,11,11,19993
2018,11,11,19564
2018,11,11,19217
2018,11,11,18661
2018,11,11,17713
2018,11,11,16862
2018,11,12,16100
2018,11,12,15673
2018,11,12,15500
2018,11,12,15553
2018,11,12,15817
2018,11,12,16620
2018,11,12,18224
2018,11,12,19277
2018,11,12,20353
2018,11,12,20935
2018,11,12,21099
2018,11,12,20853
2018,11,12,20701
2018,11,12,20801
2018,11,12,20811
2018,11,12,20976
2018,11,12,21453
2018,11,12,21479
2018,11,12,21022
2018,11,12,20594
2018,11,12,20165
2018,11,12,19758
2018,11,12,18675
2018,11,12,17841
2018,11,13,17024
2018,11,13,16583
2018,11,13,16330
2018,11,13,16323
2018,11,13,16747
2018,11,13,17451
2018,11,13,18945
2018,11,13,19705
2018,11,13,20811
2018,11,13,20994
2018,11,13,20934
2018,11,13,20585
2018,11,13,20452
2018,11,13,20517
2018,11,13,20566
2018,11,13,20997
2018,11,13,21794
2018,11,13,21940
2018,11,13,21515
2018,11,13,20974
2018,11,13,20572
2018,11,13,20062
2018,11,13,19058
2018,11,13,18134
2018,11,14,17389
2018,11,14,16734
2018,11,14,16527
2018,11,14,16661
2018,11,14,16898
2018,11,14,17687
2018,11,14,19183
2018,11,14,20083
2018,11,14,21182
2018,11,14,21418
2018,11,14,21480
2018,11,14,21193
2018,11,14,21232
2018,11,14,21365
2018,11,14,21191
2018,11,14,21536
2018,11,14,21852
2018,11,14,22016
2018,11,14,21468
2018,11,14,20920
2018,11,14,20551
2018,11,14,19982
2018,11,14,18903
2018,11,14,18181
2018,11,15,17118
2018,11,15,16807
2018,11,15,16621
2018,11,15,16507
2018,11,15,16854
2018,11,15,17647
2018,11,15,18998
2018,11,15,19740
2018,11,15,20829
2018,11,15,21211
2018,11,15,21352
2018,11,15,21085
2018,11,15,21072
2018,11,15,21098
2018,11,15,21115
2018,11,15,21461
2018,11,15,21838
2018,11,15,21850
2018,11,15,21385
2018,11,15,20845
2018,11,15,20507
2018,11,15,19999
2018,11,15,19096
2018,11,15,18316
2018,11,16,17338
2018,11,16,16904
2018,11,16,16651
2018,11,16,16466
2018,11,16,16866
2018,11,16,17818
2018,11,16,19001
2018,11,16,19940
2018,11,16,20950
2018,11,16,21166
2018,11,16,21417
2018,11,16,21164
2018,11,16,21045
2018,11,16,21161
2018,11,16,21272
2018,11,16,21628
2018,11,16,22023
2018,11,16,22110
2018,11,16,21429
2018,11,16,20869
2018,11,16,20496
2018,11,16,20001
2018,11,16,19146
2018,11,16,18519
2018,11,17,17638
2018,11,17,17112
2018,11,17,16778
2018,11,17,16905
2018,11,17,17019
2018,11,17,17299
2018,11,17,17732
2018,11,17,18144
2018,11,17,19373
2018,11,17,20155
2018,11,17,20734
2018,11,17,20668
2018,11,17,20633
2018,11,17,20478
2018,11,17,20345
2018,11,17,20774
2018,11,17,21511
2018,11,17,21510
2018,11,17,20919
2018,11,17,20450
2018,11,17,20124
2018,11,17,19613
2018,11,17,18704
2018,11,17,18303
2018,11,18,17407
2018,11,18,16679
2018,11,18,16531
2018,11,18,16375
2018,11,18,16620
2018,11,18,16813
2018,11,18,17117
2018,11,18,17455
2018,11,18,18446
2018,11,18,18865
2018,11,18,19269
2018,11,18,19558
2018,11,18,19407
2018,11,18,19263
2018,11,18,19487
2018,11,18,19980
2018,11,18,20809
2018,11,18,20948
2018,11,18,20560
2018,11,18,19990
2018,11,18,19887
2018,11,18,19566
2018,11,18,18645
2018,11,18,18040
2018,11,19,17098
2018,11,19,16709
2018,11,19,16447
2018,11,19,16415
2018,11,19,16497
2018,11,19,17377
2018,11,19,18943
2018,11,19,19819
2018,11,19,20971
2018,11,19,21535
2018,11,19,22073
2018,11,19,21728
2018,11,19,21778
2018,11,19,21812
2018,11,19,21952
2018,11,19,22203
2018,11,19,22444
2018,11,19,22312
2018,11,19,21640
2018,11,19,21281
2018,11,19,20813
2018,11,19,20335
2018,11,19,19184
2018,11,19,18605
2018,11,20,17569
2018,11,20,17145
2018,11,20,17000
2018,11,20,16975
2018,11,20,17214
2018,11,20,17910
2018,11,20,19185
2018,11,20,20029
2018,11,20,21062
2018,11,20,21426
2018,11,20,21819
2018,11,20,21471
2018,11,20,21291
2018,11,20,21368
2018,11,20,21410
2018,11,20,21674
2018,11,20,22297
2018,11,20,22308
2018,11,20,21791
2018,11,20,21126
2018,11,20,20640
2018,11,20,20277
2018,11,20,19278
2018,11,20,18522
2018,11,21,17673
2018,11,21,17062
2018,11,21,16922
2018,11,21,16913
2018,11,21,17247
2018,11,21,17944
2018,11,21,19351
2018,11,21,20205
2018,11,21,21158
2018,11,21,21798
2018,11,21,21931
2018,11,21,21563
2018,11,21,21473
2018,11,21,21544
2018,11,21,21503
2018,11,21,21814
2018,11,21,22227
2018,11,21,22021
2018,11,21,21622
2018,11,21,20926
2018,11,21,20725
2018,11,21,20094
2018,11,21,19126
2018,11,21,18413
2018,11,22,17541
2018,11,22,17245
2018,11,22,16938
2018,11,22,16925
2018,11,22,17303
2018,11,22,18138
2018,11,22,19571
2018,11,22,20477
2018,11,22,21560
2018,11,22,21879
2018,11,22,22079
2018,11,22,21903
2018,11,22,21769
2018,11,22,21861
2018,11,22,21780
2018,11,22,22099
2018,11,22,22507
2018,11,22,22358
2018,11,22,21936
2018,11,22,21526
2018,11,22,21227
2018,11,22,20585
2018,11,22,19432
2018,11,22,18810
2018,11,23,17844
2018,11,23,17488
2018,11,23,17213
2018,11,23,17253
2018,11,23,17516
2018,11,23,18279
2018,11,23,19699
2018,11,23,20554
2018,11,23,21573
2018,11,23,22060
2018,11,23,22225
2018,11,23,22015
2018,11,23,21964
2018,11,23,22076
2018,11,23,22121
2018,11,23,22227
2018,11,23,22547
2018,11,23,22568
2018,11,23,22009
2018,11,23,21435
2018,11,23,21109
2018,11,23,20696
2018,11,23,19807
2018,11,23,19283
2018,11,24,18197
2018,11,24,17710
2018,11,24,17572
2018,11,24,17396
2018,11,24,17635
2018,11,24,17996
2018,11,24,18509
2018,11,24,18962
2018,11,24,20414
2018,11,24,21037
2018,11,24,21549
2018,11,24,21282
2018,11,24,21128
2018,11,24,21044
2018,11,24,20912
2018,11,24,21546
2018,11,24,22247
2018,11,24,22013
2018,11,24,21619
2018,11,24,21045
2018,11,24,20663
2018,11,24,20373
2018,11,24,19391
2018,11,24,18924
2018,11,25,18261
2018,11,25,17564
2018,11,25,17310
2018,11,25,17126
2018,11,25,17323
2018,11,25,17556
2018,11,25,17824
2018,11,25,17972
2018,11,25,19155
2018,11,25,19836
2018,11,25,20382
2018,11,25,20323
2018,11,25,20191
2018,11,25,20132
2018,11,25,20158
2018,11,25,20687
2018,11,25,21290
2018,11,25,21368
2018,11,25,21109
2018,11,25,20604
2018,11,25,20229
2018,11,25,19893
2018,11,25,18782
2018,11,25,18157
2018,11,26,17449
2018,11,26,16973
2018,11,26,16682
2018,11,26,16540
2018,11,26,16775
2018,11,26,17651
2018,11,26,19153
2018,11,26,20137
2018,11,26,21317
2018,11,26,21674
2018,11,26,22013
2018,11,26,21784
2018,11,26,21776
2018,11,26,22001
2018,11,26,21843
2018,11,26,22227
2018,11,26,22228
2018,11,26,22108
2018,11,26,21743
2018,11,26,21094
2018,11,26,20889
2018,11,26,20234
2018,11,26,19369
2018,11,26,18623
2018,11,27,17902
2018,11,27,17381
2018,11,27,17041
2018,11,27,17065
2018,11,27,17364
2018,11,27,17995
2018,11,27,19389
2018,11,27,20176
2018,11,27,21304
2018,11,27,21753
2018,11,27,22082
2018,11,27,21928
2018,11,27,21869
2018,11,27,21948
2018,11,27,21890
2018,11,27,22236
2018,11,27,22620
2018,11,27,22449
2018,11,27,21859
2018,11,27,21581
2018,11,27,21089
2018,11,27,20530
2018,11,27,19535
2018,11,27,18944
2018,11,28,17976
2018,11,28,17524
2018,11,28,17250
2018,11,28,17175
2018,11,28,17544
2018,11,28,18360
2018,11,28,19622
2018,11,28,20463
2018,11,28,21703
2018,11,28,22106
2018,11,28,22297
2018,11,28,21919
2018,11,28,21976
2018,11,28,21982
2018,11,28,21942
2018,11,28,22478
2018,11,28,22825
2018,11,28,22742
2018,11,28,22335
2018,11,28,21870
2018,11,28,21546
2018,11,28,21017
2018,11,28,19926
2018,11,28,19364
2018,11,29,18149
2018,11,29,17738
2018,11,29,17597
2018,11,29,17442
2018,11,29,17872
2018,11,29,18774
2018,11,29,20208
2018,11,29,20998
2018,11,29,22025
2018,11,29,22489
2018,11,29,22583
2018,11,29,22232
2018,11,29,22210
2018,11,29,22270
2018,11,29,22349
2018,11,29,22808
2018,11,29,23159
2018,11,29,22990
2018,11,29,22657
2018,11,29,22314
2018,11,29,21883
2018,11,29,21396
2018,11,29,20246
2018,11,29,19636
2018,11,30,18847
2018,11,30,18376
2018,11,30,18247
2018,11,30,18050
2018,11,30,18318
2018,11,30,19305
2018,11,30,20792
2018,11,30,21644
2018,11,30,22565
2018,11,30,22870
2018,11,30,22903
2018,11,30,22708
2018,11,30,22535
2018,11,30,22721
2018,11,30,22781
2018,11,30,23046
2018,11,30,23413
2018,11,30,23277
2018,11,30,22681
2018,11,30,22073
2018,11,30,21746
2018,11,30,21263
2018,11,30,20190
2018,11,30,19727
2018,12,1,18861
2018,12,1,18338
2018,12,1,18086
2018,12,1,18056
2018,12,1,18264
2018,12,1,18508
2018,12,1,18733
2018,12,1,19541
2018,12,1,20692
2018,12,1,21650
2018,12,1,21931
2018,12,1,21812
2018,12,1,21738
2018,12,1,21867
2018,12,1,21838
2018,12,1,22310
2018,12,1,22891
2018,12,1,22681
2018,12,1,22060
2018,12,1,21682
2018,12,1,21256
2018,12,1,20738
2018,12,1,19844
2018,12,1,19386
2018,12,2,18469
2018,12,2,18079
2018,12,2,17829
2018,12,2,17716
2018,12,2,17754
2018,12,2,18078
2018,12,2,18274
2018,12,2,18786
2018,12,2,19775
2018,12,2,20437
2018,12,2,20751
2018,12,2,20646
2018,12,2,20540
2018,12,2,20405
2018,12,2,20604
2018,12,2,21171
2018,12,2,22101
2018,12,2,22082
2018,12,2,21718
2018,12,2,21659
2018,12,2,21399
2018,12,2,20874
2018,12,2,19878
2018,12,2,19241
2018,12,3,18448
2018,12,3,17984
2018,12,3,17928
2018,12,3,17908
2018,12,3,18239
2018,12,3,19078
2018,12,3,20673
2018,12,3,21654
2018,12,3,22926
2018,12,3,23208
2018,12,3,23433
2018,12,3,23287
2018,12,3,23020
2018,12,3,22893
2018,12,3,22946
2018,12,3,23213
2018,12,3,23523
2018,12,3,23166
2018,12,3,22651
2018,12,3,22177
2018,12,3,21764
2018,12,3,21183
2018,12,3,19903
2018,12,3,19033
2018,12,4,18212
2018,12,4,17562
2018,12,4,17351
2018,12,4,17441
2018,12,4,17682
2018,12,4,18489
2018,12,4,20041
2018,12,4,20598
2018,12,4,21598
2018,12,4,21880
2018,12,4,22032
2018,12,4,21659
2018,12,4,21462
2018,12,4,21753
2018,12,4,21637
2018,12,4,22085
2018,12,4,22300
2018,12,4,22293
2018,12,4,21738
2018,12,4,21538
2018,12,4,21275
2018,12,4,20599
2018,12,4,19568
2018,12,4,18924
2018,12,5,18077
2018,12,5,17351
2018,12,5,17211
2018,12,5,17262
2018,12,5,17565
2018,12,5,18341
2018,12,5,19814
2018,12,5,20683
2018,12,5,21763
2018,12,5,22314
2018,12,5,22418
2018,12,5,22165
2018,12,5,22156
2018,12,5,22184
2018,12,5,22216
2018,12,5,22488
2018,12,5,22702
2018,12,5,22605
2018,12,5,22071
2018,12,5,21737
2018,12,5,21373
2018,12,5,20698
2018,12,5,19561
2018,12,5,18969
2018,12,6,18053
2018,12,6,17571
2018,12,6,17364
2018,12,6,17378
2018,12,6,17623
2018,12,6,18398
2018,12,6,19786
2018,12,6,20525
2018,12,6,21621
2018,12,6,21936
2018,12,6,22276
2018,12,6,22043
2018,12,6,22001
2018,12,6,22139
2018,12,6,21985
2018,12,6,22550
2018,12,6,22749
2018,12,6,22535
2018,12,6,22042
2018,12,6,21644
2018,12,6,21298
2018,12,6,20710
2018,12,6,19704
2018,12,6,18861
2018,12,7,18008
2018,12,7,17562
2018,12,7,17197
2018,12,7,17244
2018,12,7,17716
2018,12,7,18513
2018,12,7,19864
2018,12,7,20945
2018,12,7,21987
2018,12,7,22383
2018,12,7,22478
2018,12,7,22089
2018,12,7,21962
2018,12,7,22166
2018,12,7,22111
2018,12,7,22572
2018,12,7,22765
2018,12,7,22424
2018,12,7,22052
2018,12,7,21548
2018,12,7,21075
2018,12,7,20811
2018,12,7,19832
2018,12,7,19126
2018,12,8,18213
2018,12,8,17760
2018,12,8,17457
2018,12,8,17324
2018,12,8,17440
2018,12,8,17731
2018,12,8,18146
2018,12,8,18703
2018,12,8,19926
2018,12,8,20745
2018,12,8,21246
2018,12,8,21163
2018,12,8,21079
2018,12,8,21144
2018,12,8,21171
2018,12,8,21772
2018,12,8,22169
2018,12,8,21964
2018,12,8,21341
2018,12,8,20871
2018,12,8,20510
2018,12,8,20089
2018,12,8,19405
2018,12,8,18803
2018,12,9,17828
2018,12,9,17310
2018,12,9,17032
2018,12,9,16972
2018,12,9,17008
2018,12,9,17309
2018,12,9,17408
2018,12,9,17692
2018,12,9,18740
2018,12,9,19512
2018,12,9,20047
2018,12,9,19932
2018,12,9,19896
2018,12,9,19943
2018,12,9,20016
2018,12,9,20499
2018,12,9,21046
2018,12,9,21006
2018,12,9,20674
2018,12,9,20552
2018,12,9,20347
2018,12,9,19936
2018,12,9,19003
2018,12,9,18295
2018,12,10,17373
2018,12,10,16890
2018,12,10,16643
2018,12,10,16736
2018,12,10,16851
2018,12,10,17711
2018,12,10,19302
2018,12,10,20301
2018,12,10,21504
2018,12,10,21989
2018,12,10,22211
2018,12,10,22048
2018,12,10,21805
2018,12,10,22003
2018,12,10,21862
2018,12,10,22312
2018,12,10,22391
2018,12,10,22106
2018,12,10,21657
2018,12,10,21367
2018,12,10,20939
2018,12,10,20414
2018,12,10,19407
2018,12,10,18772
2018,12,11,17667
2018,12,11,17235
2018,12,11,17078
2018,12,11,17117
2018,12,11,17282
2018,12,11,18209
2018,12,11,19685
2018,12,11,20405
2018,12,11,21379
2018,12,11,21631
2018,12,11,21963
2018,12,11,21617
2018,12,11,21653
2018,12,11,21734
2018,12,11,21749
2018,12,11,22102
2018,12,11,22306
2018,12,11,22162
2018,12,11,21779
2018,12,11,21306
2018,12,11,20996
2018,12,11,20418
2018,12,11,19370
2018,12,11,18769
2018,12,12,17873
2018,12,12,17343
2018,12,12,17076
2018,12,12,16985
2018,12,12,17390
2018,12,12,18095
2018,12,12,19561
2018,12,12,20484
2018,12,12,21378
2018,12,12,22068
2018,12,12,22208
2018,12,12,21899
2018,12,12,21803
2018,12,12,22032
2018,12,12,22104
2018,12,12,22390
2018,12,12,22752
2018,12,12,22374
2018,12,12,21814
2018,12,12,21656
2018,12,12,21392
2018,12,12,20862
2018,12,12,19833
2018,12,12,18993
2018,12,13,17951
2018,12,13,17500
2018,12,13,17261
2018,12,13,17077
2018,12,13,17413
2018,12,13,18037
2018,12,13,19663
2018,12,13,20516
2018,12,13,21498
2018,12,13,21684
2018,12,13,22044
2018,12,13,21707
2018,12,13,21696
2018,12,13,21767
2018,12,13,21795
2018,12,13,22379
2018,12,13,22659
2018,12,13,22393
2018,12,13,21899
2018,12,13,21390
2018,12,13,21054
2018,12,13,20580
2018,12,13,19535
2018,12,13,18969
2018,12,14,17852
2018,12,14,17461
2018,12,14,17041
2018,12,14,17148
2018,12,14,17401
2018,12,14,18171
2018,12,14,19634
2018,12,14,20385
2018,12,14,21418
2018,12,14,21787
2018,12,14,22125
2018,12,14,21722
2018,12,14,21642
2018,12,14,21495
2018,12,14,21642
2018,12,14,22082
2018,12,14,22342
2018,12,14,22178
2018,12,14,21591
2018,12,14,21176
2018,12,14,20878
2018,12,14,20299
2018,12,14,19360
2018,12,14,18670
2018,12,15,17972
2018,12,15,17357
2018,12,15,17244
2018,12,15,17078
2018,12,15,17247
2018,12,15,17560
2018,12,15,18058
2018,12,15,18596
2018,12,15,19918
2018,12,15,20770
2018,12,15,21329
2018,12,15,21168
2018,12,15,20983
2018,12,15,21001
2018,12,15,20989
2018,12,15,21543
2018,12,15,22047
2018,12,15,21812
2018,12,15,21354
2018,12,15,21029
2018,12,15,20510
2018,12,15,20126
2018,12,15,19403
2018,12,15,18785
2018,12,16,18045
2018,12,16,17457
2018,12,16,17049
2018,12,16,16952
2018,12,16,17137
2018,12,16,17129
2018,12,16,17503
2018,12,16,17687
2018,12,16,18835
2018,12,16,19742
2018,12,16,20405
2018,12,16,20498
2018,12,16,20553
2018,12,16,20578
2018,12,16,20430
2018,12,16,21081
2018,12,16,21541
2018,12,16,21570
2018,12,16,21266
2018,12,16,21019
2018,12,16,20634
2018,12,16,20428
2018,12,16,19471
2018,12,16,18833
2018,12,17,17867
2018,12,17,17442
2018,12,17,17229
2018,12,17,17224
2018,12,17,17555
2018,12,17,18315
2018,12,17,19898
2018,12,17,21025
2018,12,17,22104
2018,12,17,22635
2018,12,17,23062
2018,12,17,22771
2018,12,17,22690
2018,12,17,22856
2018,12,17,22813
2018,12,17,23176
2018,12,17,23168
2018,12,17,22960
2018,12,17,22439
2018,12,17,22055
2018,12,17,21751
2018,12,17,21185
2018,12,17,20050
2018,12,17,19368
2018,12,18,18397
2018,12,18,17920
2018,12,18,17623
2018,12,18,17709
2018,12,18,17965
2018,12,18,18861
2018,12,18,20266
2018,12,18,21240
2018,12,18,22329
2018,12,18,22668
2018,12,18,22931
2018,12,18,22811
2018,12,18,22520
2018,12,18,22709
2018,12,18,22681
2018,12,18,23039
2018,12,18,23232
2018,12,18,23172
2018,12,18,22677
2018,12,18,22216
2018,12,18,21836
2018,12,18,21552
2018,12,18,20223
2018,12,18,19722
2018,12,19,18816
2018,12,19,18221
2018,12,19,17956
2018,12,19,17983
2018,12,19,18159
2018,12,19,19094
2018,12,19,20526
2018,12,19,21387
2018,12,19,22735
2018,12,19,23245
2018,12,19,23335
2018,12,19,22962
2018,12,19,22958
2018,12,19,22889
2018,12,19,22846
2018,12,19,23124
2018,12,19,23384
2018,12,19,23130
2018,12,19,22674
2018,12,19,22317
2018,12,19,21755
2018,12,19,21413
2018,12,19,20504
2018,12,19,19943
2018,12,20,18872
2018,12,20,18316
2018,12,20,18192
2018,12,20,18212
2018,12,20,18457
2018,12,20,19205
2018,12,20,20721
2018,12,20,21798
2018,12,20,22899
2018,12,20,23403
2018,12,20,23577
2018,12,20,23355
2018,12,20,23205
2018,12,20,23318
2018,12,20,23127
2018,12,20,23488
2018,12,20,23667
2018,12,20,23344
2018,12,20,22901
2018,12,20,22587
2018,12,20,22147
2018,12,20,21768
2018,12,20,20513
2018,12,20,19881
2018,12,21,19078
2018,12,21,18495
2018,12,21,18218
2018,12,21,18136
2018,12,21,18382
2018,12,21,19141
2018,12,21,20624
2018,12,21,21594
2018,12,21,22666
2018,12,21,23064
2018,12,21,23344
2018,12,21,23150
2018,12,21,23007
2018,12,21,22915
2018,12,21,22934
2018,12,21,23362
2018,12,21,23443
2018,12,21,23341
2018,12,21,22715
2018,12,21,22213
2018,12,21,21876
2018,12,21,21423
2018,12,21,20391
2018,12,21,19885
2018,12,22,18799
2018,12,22,18213
2018,12,22,18068
2018,12,22,17951
2018,12,22,18076
2018,12,22,18747
2018,12,22,19751
2018,12,22,20337
2018,12,22,21549
2018,12,22,21934
2018,12,22,22282
2018,12,22,22024
2018,12,22,22041
2018,12,22,21842
2018,12,22,21697
2018,12,22,21909
2018,12,22,22318
2018,12,22,22159
2018,12,22,21671
2018,12,22,21161
2018,12,22,20796
2018,12,22,20549
2018,12,22,19655
2018,12,22,19047
2018,12,23,18079
2018,12,23,17299
2018,12,23,17015
2018,12,23,16914
2018,12,23,17037
2018,12,23,17161
2018,12,23,17382
2018,12,23,17673
2018,12,23,18804
2018,12,23,19505
2018,12,23,20111
2018,12,23,20178
2018,12,23,20032
2018,12,23,20059
2018,12,23,19969
2018,12,23,20444
2018,12,23,21114
2018,12,23,20959
2018,12,23,20534
2018,12,23,20341
2018,12,23,19968
2018,12,23,19699
2018,12,23,19083
2018,12,23,18347
2018,12,24,17643
2018,12,24,17289
2018,12,24,16854
2018,12,24,16906
2018,12,24,16940
2018,12,24,17371
2018,12,24,17993
2018,12,24,18544
2018,12,24,20103
2018,12,24,21013
2018,12,24,21595
2018,12,24,21449
2018,12,24,21396
2018,12,24,21401
2018,12,24,21358
2018,12,24,21897
2018,12,24,22208
2018,12,24,21880
2018,12,24,21346
2018,12,24,20972
2018,12,24,20719
2018,12,24,20258
2018,12,24,19535
2018,12,24,19128
2018,12,25,18013
2018,12,25,17622
2018,12,25,17324
2018,12,25,17067
2018,12,25,17153
2018,12,25,17363
2018,12,25,17545
2018,12,25,17895
2018,12,25,19097
2018,12,25,20040
2018,12,25,20823
2018,12,25,20766
2018,12,25,20624
2018,12,25,20700
2018,12,25,20634
2018,12,25,21061
2018,12,25,21517
2018,12,25,21390
2018,12,25,21017
2018,12,25,20662
2018,12,25,20546
2018,12,25,19976
2018,12,25,19141
2018,12,25,18600
2018,12,26,17670
2018,12,26,17350
2018,12,26,16850
2018,12,26,16926
2018,12,26,17347
2018,12,26,17965
2018,12,26,19403
2018,12,26,20284
2018,12,26,21488
2018,12,26,21983
2018,12,26,22301
2018,12,26,22152
2018,12,26,22070
2018,12,26,22023
2018,12,26,22174
2018,12,26,22454
2018,12,26,22590
2018,12,26,22396
2018,12,26,22033
2018,12,26,21603
2018,12,26,21263
2018,12,26,20968
2018,12,26,19896
2018,12,26,19293
2018,12,27,18233
2018,12,27,17563
2018,12,27,17234
2018,12,27,17120
2018,12,27,17321
2018,12,27,18010
2018,12,27,19325
2018,12,27,20168
2018,12,27,21231
2018,12,27,21735
2018,12,27,21924
2018,12,27,21705
2018,12,27,21680
2018,12,27,21776
2018,12,27,21849
2018,12,27,22177
2018,12,27,22345
2018,12,27,22418
2018,12,27,21759
2018,12,27,21490
2018,12,27,21128
2018,12,27,20672
2018,12,27,19615
2018,12,27,19059
2018,12,28,17980
2018,12,28,17554
2018,12,28,17236
2018,12,28,17297
2018,12,28,17478
2018,12,28,18052
2018,12,28,19327
2018,12,28,20103
2018,12,28,21106
